Cluster ID,Link Score,source file,name,headquarters,country,continent,region,sub_region,founded,employees,ceo,market_cap,categories,sector,industry,revenue,link,share_price,results_for_year,total_equity,founders,market_value,address,type
,,1,cognex,,usa,,,,,,,9190000000,,,,,,,,,,,,
,,1,abu dhabi islamic bank adib,,uae,,,,,,,9190000000,,,,,,,,,,,,
,,1,bharat electronics,,india,,,,,,,9180000000,,,,,,,,,,,,
,,1,origin energy,,australia,,,,,,,9180000000,,,,,,,,,,,,
,,1,metso outotec mo group,,finland,,,,,,,9180000000,,,,,,,,,,,,
,,1,toray industries,,japan,,,,,,,9160000000,,,,,,,,,,,,
,,1,lincoln electric,,usa,,,,,,,9150000000,,,,,,,,,,,,
,,1,jefferies financial group,,usa,,,,,,,9150000000,,,,,,,,,,,,
,,1,nov,,usa,,,,,,,9140000000,,,,,,,,,,,,
,,1,bangkok bank,,thailand,,,,,,,9140000000,,,,,,,,,,,,
,,1,fertiglobe,,uae,,,,,,,9130000000,,,,,,,,,,,,
,,1,genting singapore,,singapore,,,,,,,9120000000,,,,,,,,,,,,
,,1,sofina,,belgium,,,,,,,9120000000,,,,,,,,,,,,
,,1,vat group,,switzerland,,,,,,,9110000000,,,,,,,,,,,,
,,1,hasbro,,usa,,,,,,,9110000000,,,,,,,,,,,,
,,1,ford otosan,,turkey,,,,,,,9110000000,,,,,,,,,,,,
,,1,sig combibloc,,switzerland,,,,,,,9100000000,,,,,,,,,,,,
,,1,adani wilmar,,india,,,,,,,9090000000,,,,,,,,,,,,
,,1,havells india,,india,,,,,,,9080000000,,,,,,,,,,,,
,,1,regal rexnord,,usa,,,,,,,9080000000,,,,,,,,,,,,
,,1,store capital,,usa,,,,,,,9070000000,,,,,,,,,,,,
,,1,yaskawa,,japan,,,,,,,9040000000,,,,,,,,,,,,
,,1,imcd,,netherlands,,,,,,,9030000000,,,,,,,,,,,,
,,1,largan precision,,taiwan,,,,,,,9030000000,,,,,,,,,,,,
,,1,spring airlines,,china,,,,,,,9030000000,,,,,,,,,,,,
,,1,penumbra,,usa,,,,,,,9030000000,,,,,,,,,,,,
,,1,elisa,,finland,,,,,,,9020000000,,,,,,,,,,,,
,,1,mowi,,norway,,,,,,,9010000000,,,,,,,,,,,,
,,1,sbi card,,india,,,,,,,9010000000,,,,,,,,,,,,
,,1,floor & decor,,usa,,,,,,,8990000000,,,,,,,,,,,,
,,1,mondi,,uk,,,,,,,8980000000,,,,,,,,,,,,
,,1,comerica,,usa,,,,,,,8970000000,,,,,,,,,,,,
,,1,lennox,,usa,,,,,,,8960000000,,,,,,,,,,,,
519,0.6744838,1,yandex,,netherlands,,,,,,,8950000000,,,,,,,,,,,,
,,1,recordati,,italy,,,,,,,8950000000,,,,,,,,,,,,
,,1,advance auto parts,,usa,,,,,,,8940000000,,,,,,,,,,,,
,,1,fisher & paykel healthcare,,new zealand,,,,,,,8940000000,,,,,,,,,,,,
,,1,mizrahi-tefahot,,israel,,,,,,,8940000000,,,,,,,,,,,,
,,1,adt,,usa,,,,,,,8940000000,,,,,,,,,,,,
,,1,federal realty investment trust,,usa,,,,,,,8930000000,,,,,,,,,,,,
,,1,taiwan mobile,,taiwan,,,,,,,8930000000,,,,,,,,,,,,
,,1,antero resources,,usa,,,,,,,8920000000,,,,,,,,,,,,
,,1,vistra,,usa,,,,,,,8900000000,,,,,,,,,,,,
,,1,sg holdings,,japan,,,,,,,8900000000,,,,,,,,,,,,
,,1,lg household & health care,,s. korea,,,,,,,8900000000,,,,,,,,,,,,
,,1,huntington ingalls industries,,usa,,,,,,,8900000000,,,,,,,,,,,,
,,1,advantech,,taiwan,,,,,,,8900000000,,,,,,,,,,,,
,,1,reddy's,,india,,,,,,,8900000000,,,,,,,,,,,,
,,1,mitsui osk lines,,japan,,,,,,,8860000000,,,,,,,,,,,,
,,1,knight-swift,,usa,,,,,,,8860000000,,,,,,,,,,,,
,,1,logitech,,switzerland,,,,,,,8840000000,,,,,,,,,,,,
,,1,f5 networks,,usa,,,,,,,8840000000,,,,,,,,,,,,
,,1,coca-cola hbc,,switzerland,,,,,,,8840000000,,,,,,,,,,,,
,,1,sagax,,sweden,,,,,,,8840000000,,,,,,,,,,,,
,,1,china zheshang bank,,china,,,,,,,8840000000,,,,,,,,,,,,
424,0.67448395,1,catalent,,usa,,,,,,,8830000000,,,,,,,,,,,,
,,1,new hope liuhe,,china,,,,,,,8810000000,,,,,,,,,,,,
,,1,invesco,,usa,,,,,,,8810000000,,,,,,,,,,,,
,,1,cullen/frost bankers,,usa,,,,,,,8810000000,,,,,,,,,,,,
,,1,opentext,,canada,,,,,,,8810000000,,,,,,,,,,,,
,,1,samsung electro-mechanics,,s. korea,,,,,,,8810000000,,,,,,,,,,,,
,,1,sumitomo denki kogyo,,japan,,,,,,,8800000000,,,,,,,,,,,,
,,1,mediobanca,,italy,,,,,,,8800000000,,,,,,,,,,,,
,,1,getlink,,france,,,,,,,8800000000,,,,,,,,,,,,
,,1,commerce bancshares,,usa,,,,,,,8770000000,,,,,,,,,,,,
,,1,ascendas reit,,singapore,,,,,,,8770000000,,,,,,,,,,,,
,,1,isuzu,,japan,,,,,,,8770000000,,,,,,,,,,,,
,,1,dcp midstream,,usa,,,,,,,8740000000,,,,,,,,,,,,
,,1,genpact,,bermuda,,,,,,,8740000000,,,,,,,,,,,,
,,1,life storage,,usa,,,,,,,8730000000,,,,,,,,,,,,
,,1,japan airlines,,japan,,,,,,,8720000000,,,,,,,,,,,,
,,1,gecina,,france,,,,,,,8720000000,,,,,,,,,,,,
,,1,abu dhabi ports,,uae,,,,,,,8710000000,,,,,,,,,,,,
,,1,grupo aeroportuario del pacifico,,mexico,,,,,,,8710000000,,,,,,,,,,,,
,,1,sk group,,s. korea,,,,,,,8710000000,,,,,,,,,,,,
,,1,sibanye-stillwater,,south africa,,,,,,,8710000000,,,,,,,,,,,,
,,1,fresnillo,,mexico,,,,,,,8670000000,,,,,,,,,,,,
,,1,renaissancere,,bermuda,,,,,,,8660000000,,,,,,,,,,,,
,,1,owens corning,,usa,,,,,,,8650000000,,,,,,,,,,,,
,,1,nitto denko,,japan,,,,,,,8650000000,,,,,,,,,,,,
,,1,euronext,,netherlands,,,,,,,8640000000,,,,,,,,,,,,
,,1,kt&g korea tobacco,,s. korea,,,,,,,8640000000,,,,,,,,,,,,
,,1,covestro,,germany,,,,,,,8620000000,,,,,,,,,,,,
,,1,taiwan cement,,taiwan,,,,,,,8620000000,,,,,,,,,,,,
,,1,united utilities,,uk,,,,,,,8600000000,,,,,,,,,,,,
,,1,t&d holdings,,japan,,,,,,,8600000000,,,,,,,,,,,,
,,1,meridian energy,,new zealand,,,,,,,8590000000,,,,,,,,,,,,
,,1,kazatomprom,,kazakhstan,,,,,,,8580000000,,,,,,,,,,,,
,,1,becle,,mexico,,,,,,,8580000000,,,,,,,,,,,,
,,1,unibail-rodamco-westfield,,france,,,,,,,8580000000,,,,,,,,,,,,
639,0.6744834,1,xpeng,,china,,,,,,,8550000000,,,,,,,,,,,,
,,1,intertek,,uk,,,,,,,8550000000,,,,,,,,,,,,
,,1,williams-sonoma,,usa,,,,,,,8550000000,,,,,,,,,,,,
,,1,tata consumer products,,india,,,,,,,8550000000,,,,,,,,,,,,
,,1,ugi corporation,,usa,,,,,,,8529999999,,,,,,,,,,,,
,,1,lifco,,sweden,,,,,,,8529999999,,,,,,,,,,,,
,,1,pinnacle west capital,,usa,,,,,,,8520000000,,,,,,,,,,,,
,,1,traton,,germany,,,,,,,8520000000,,,,,,,,,,,,
821,0.6744802,1,banco santander mexico,,mexico,,,,,,,8510000000,,,,,,,,,,,,
,,1,doosan enerbility,,s. korea,,,,,,,8510000000,,,,,,,,,,,,
,,1,national retail properties,,usa,,,,,,,8500000000,,,,,,,,,,,,
,,1,hang lung properties,,hong kong,,,,,,,8490000000,,,,,,,,,,,,
,,1,penske automotive,,usa,,,,,,,8460000000,,,,,,,,,,,,
,,1,hmm,,s. korea,,,,,,,8449999999,,,,,,,,,,,,
,,1,icici prulife,,india,,,,,,,8449999999,,,,,,,,,,,,
,,1,signify health,,usa,,,,,,,8439999999,,,,,,,,,,,,
,,1,royal gold,,usa,,,,,,,8439999999,,,,,,,,,,,,
,,1,korea zinc,,s. korea,,,,,,,8430000000,,,,,,,,,,,,
,,1,plains all american pipeline,,usa,,,,,,,8420000000,,,,,,,,,,,,
,,1,robert half,,usa,,,,,,,8400000000,,,,,,,,,,,,
,,1,jones lang lasalle,,usa,,,,,,,8400000000,,,,,,,,,,,,
,,1,americold,,usa,,,,,,,8400000000,,,,,,,,,,,,
,,1,whirlpool,,usa,,,,,,,8400000000,,,,,,,,,,,,
,,1,telefonica deutschland o2,,germany,,,,,,,8400000000,,,,,,,,,,,,
,,1,kepco,,japan,,,,,,,8400000000,,,,,,,,,,,,
,,1,celsius holdings,,usa,,,,,,,8390000000,,,,,,,,,,,,
,,1,choice properties reit,,canada,,,,,,,8390000000,,,,,,,,,,,,
,,1,churchill downs,,usa,,,,,,,8390000000,,,,,,,,,,,,
,,1,azrieli group,,israel,,,,,,,8390000000,,,,,,,,,,,,
,,1,us foods,,usa,,,,,,,8380000000,,,,,,,,,,,,
,,1,qnb finansbank,,turkey,,,,,,,8380000000,,,,,,,,,,,,
,,1,casey's general stores,,usa,,,,,,,8369999999,,,,,,,,,,,,
,,1,want want china,,hong kong,,,,,,,8359999999,,,,,,,,,,,,
,,1,sei investments,,usa,,,,,,,8359999999,,,,,,,,,,,,
,,1,dropbox,,usa,,,,,,,8359999999,,,,,,,,,,,,
,,1,otp bank,,hungary,,,,,,,8359999999,,,,,,,,,,,,
,,1,wharf holdings,,hong kong,,,,,,,8350000000,,,,,,,,,,,,
,,1,webster financial,,usa,,,,,,,8350000000,,,,,,,,,,,,
,,1,oracle corp japan,,japan,,,,,,,8340000000,,,,,,,,,,,,
,,1,dentsu,,japan,,,,,,,8330000000,,,,,,,,,,,,
,,1,tokyo gas,,japan,,,,,,,8320000000,,,,,,,,,,,,
,,1,shimadzu,,japan,,,,,,,8320000000,,,,,,,,,,,,
,,1,st james's place,,uk,,,,,,,8320000000,,,,,,,,,,,,
,,1,pentair,,uk,,,,,,,8310000000,,,,,,,,,,,,
,,1,qantas airways,,australia,,,,,,,8300000000,,,,,,,,,,,,
,,1,jardine cycle & carriage,,singapore,,,,,,,8289999999,,,,,,,,,,,,
,,1,indutrade,,sweden,,,,,,,8289999999,,,,,,,,,,,,
,,1,insurance australia group,,australia,,,,,,,8270000000,,,,,,,,,,,,
,,1,china gas,,china,,,,,,,8270000000,,,,,,,,,,,,
,,1,switch,,usa,,,,,,,8270000000,,,,,,,,,,,,
,,1,capri holdings,,uk,,,,,,,8270000000,,,,,,,,,,,,
,,1,admiral group,,uk,,,,,,,8260000000,,,,,,,,,,,,
,,1,masimo,,usa,,,,,,,8230000000,,,,,,,,,,,,
,,1,unum,,usa,,,,,,,8230000000,,,,,,,,,,,,
,,1,dino polska,,poland,,,,,,,8220000000,,,,,,,,,,,,
,,1,francaise des jeux,,france,,,,,,,8210000000,,,,,,,,,,,,
,,1,grupo acs,,spain,,,,,,,8170000000,,,,,,,,,,,,
,,1,agilon health,,usa,,,,,,,8160000000,,,,,,,,,,,,
,,1,pearson,,uk,,,,,,,8150000000,,,,,,,,,,,,
,,1,organon,,usa,,,,,,,8150000000,,,,,,,,,,,,
,,1,lear corporation,,usa,,,,,,,8140000000,,,,,,,,,,,,
,,1,tata power,,india,,,,,,,8130000000,,,,,,,,,,,,
,,1,middleby,,usa,,,,,,,8130000000,,,,,,,,,,,,
,,1,grupo aeroportuario del sureste,,mexico,,,,,,,8119999999,,,,,,,,,,,,
,,1,st engineering,,singapore,,,,,,,8109999999,,,,,,,,,,,,
,,1,new fortress energy,,usa,,,,,,,8100000000,,,,,,,,,,,,
,,1,sk telecom,,s. korea,,,,,,,8100000000,,,,,,,,,,,,
,,1,coty,,usa,,,,,,,8080000000,,,,,,,,,,,,
,,1,ally,,usa,,,,,,,8080000000,,,,,,,,,,,,
,,1,banque cantonale vaudoise,,switzerland,,,,,,,8070000000,,,,,,,,,,,,
,,1,wh group,,hong kong,,,,,,,8029999999,,,,,,,,,,,,
,,1,ooredoo,,uae,,,,,,,8020000000,,,,,,,,,,,,
,,1,sinopharm,,china,,,,,,,8010000000,,,,,,,,,,,,
,,1,indofood cbp,,indonesia,,,,,,,8010000000,,,,,,,,,,,,
,,1,pure storage,,usa,,,,,,,8000000000,,,,,,,,,,,,
,,1,oge energy,,usa,,,,,,,7990000000,,,,,,,,,,,,
,,1,punjab national bank,,india,,,,,,,7980000000,,,,,,,,,,,,
,,1,ccl industries,,canada,,,,,,,7970000000,,,,,,,,,,,,
,,1,bajaj holdings & investment,,india,,,,,,,7960000000,,,,,,,,,,,,
,,1,megacable holdings,,mexico,,,,,,,7960000000,,,,,,,,,,,,
,,1,accor,,france,,,,,,,7950000000,,,,,,,,,,,,
,,1,srf limited,,india,,,,,,,7940000000,,,,,,,,,,,,
,,1,s-oil,,s. korea,,,,,,,7930000000,,,,,,,,,,,,
,,1,marico,,india,,,,,,,7920000000,,,,,,,,,,,,
,,1,fortune brands home & security,,usa,,,,,,,7920000000,,,,,,,,,,,,
183,0.67448455,1,avis budget group,,usa,,,,,,,7910000000,,,,,,,,,,,,
,,1,hamamatsu,,japan,,,,,,,7890000000,,,,,,,,,,,,
,,1,skf svenska kullagerfabriken,,sweden,,,,,,,7890000000,,,,,,,,,,,,
,,1,sealed air,,usa,,,,,,,7880000000,,,,,,,,,,,,
,,1,ocado,,uk,,,,,,,7870000000,,,,,,,,,,,,
,,1,nissin foods,,japan,,,,,,,7870000000,,,,,,,,,,,,
,,1,tetra tech,,usa,,,,,,,7870000000,,,,,,,,,,,,
,,1,healthcare realty,,usa,,,,,,,7850000000,,,,,,,,,,,,
,,1,shoprite,,south africa,,,,,,,7850000000,,,,,,,,,,,,
,,1,dentsply sirona,,usa,,,,,,,7850000000,,,,,,,,,,,,
,,1,pershing square holdings,,usa,,,,,,,7850000000,,,,,,,,,,,,
,,1,turkiye petrol rafinerileri,,turkey,,,,,,,7850000000,,,,,,,,,,,,
,,1,xero,,new zealand,,,,,,,7850000000,,,,,,,,,,,,
,,1,auckland airport,,new zealand,,,,,,,7840000000,,,,,,,,,,,,
,,1,gail,,india,,,,,,,7840000000,,,,,,,,,,,,
,,1,ralph lauren,,usa,,,,,,,7830000000,,,,,,,,,,,,
,,1,acadia healthcare,,usa,,,,,,,7820000000,,,,,,,,,,,,
,,1,ncsoft,,s. korea,,,,,,,7820000000,,,,,,,,,,,,
,,1,petgas petronas gas,,malaysia,,,,,,,7780000000,,,,,,,,,,,,
,,1,robinhood,,usa,,,,,,,7780000000,,,,,,,,,,,,
,,1,grifols,,spain,,,,,,,7780000000,,,,,,,,,,,,
,,1,gea group,,germany,,,,,,,7780000000,,,,,,,,,,,,
,,1,crocs,,usa,,,,,,,7760000000,,,,,,,,,,,,
,,1,raiadrogasil,,brazil,,,,,,,7750000000,,,,,,,,,,,,
,,1,yamaha motor,,japan,,,,,,,7740000000,,,,,,,,,,,,
,,1,diasorin,,italy,,,,,,,7740000000,,,,,,,,,,,,
,,1,olin,,usa,,,,,,,7740000000,,,,,,,,,,,,
,,1,iridium communications,,usa,,,,,,,7740000000,,,,,,,,,,,,
,,1,edison,,italy,,,,,,,7740000000,,,,,,,,,,,,
,,1,arc resources,,canada,,,,,,,7730000000,,,,,,,,,,,,
,,1,ypf yacimientos petroliferos fiscales,,argentina,,,,,,,7730000000,,,,,,,,,,,,
,,1,americana restaurants international,,uae,,,,,,,7720000000,,,,,,,,,,,,
,,1,wex,,usa,,,,,,,7690000000,,,,,,,,,,,,
,,1,sinopac financial holdings,,taiwan,,,,,,,7690000000,,,,,,,,,,,,
,,1,rakuten,,japan,,,,,,,7690000000,,,,,,,,,,,,
,,1,dish network,,usa,,,,,,,7680000000,,,,,,,,,,,,
,,1,zions bancorporation,,usa,,,,,,,7680000000,,,,,,,,,,,,
,,1,medical properties trust,,usa,,,,,,,7670000000,,,,,,,,,,,,
,,1,mastec,,usa,,,,,,,7670000000,,,,,,,,,,,,
,,1,rational ag,,germany,,,,,,,7660000000,,,,,,,,,,,,
,,1,allegroeu,,poland,,,,,,,7650000000,,,,,,,,,,,,
,,1,orion corporation,,finland,,,,,,,7650000000,,,,,,,,,,,,
,,1,phoenix group,,uk,,,,,,,7650000000,,,,,,,,,,,,
,,1,agc,,japan,,,,,,,7650000000,,,,,,,,,,,,
,,1,manhattan associates,,usa,,,,,,,7630000000,,,,,,,,,,,,
,,1,uipath,,usa,,,,,,,7630000000,,,,,,,,,,,,
,,1,elbit systems,,israel,,,,,,,7620000000,,,,,,,,,,,,
,,1,canadian utilities,,canada,,,,,,,7620000000,,,,,,,,,,,,
,,1,japan exchange group,,japan,,,,,,,7610000000,,,,,,,,,,,,
,,1,kingdom holding,,s. arabia,,,,,,,7610000000,,,,,,,,,,,,
,,1,melrose industries,,uk,,,,,,,7610000000,,,,,,,,,,,,
,,1,kakao pay,,s. korea,,,,,,,7610000000,,,,,,,,,,,,
,,1,amkor technology,,usa,,,,,,,7600000000,,,,,,,,,,,,
,,1,apollo hospitals,,india,,,,,,,7600000000,,,,,,,,,,,,
,,1,arabian internet and communications services,,s. arabia,,,,,,,7590000000,,,,,,,,,,,,
,,1,woori financial group,,s. korea,,,,,,,7580000000,,,,,,,,,,,,
,,1,ciena,,usa,,,,,,,7580000000,,,,,,,,,,,,
,,1,banco santander-chile,,chile,,,,,,,7560000000,,,,,,,,,,,,
,,1,hess midstream,,usa,,,,,,,7550000000,,,,,,,,,,,,
,,1,icici lombard,,india,,,,,,,7550000000,,,,,,,,,,,,
,,1,chubu electric power,,japan,,,,,,,7550000000,,,,,,,,,,,,
,,1,mohawk industries,,usa,,,,,,,7530000000,,,,,,,,,,,,
,,1,genscript biotech,,china,,,,,,,7520000000,,,,,,,,,,,,
,,1,arkema,,france,,,,,,,7520000000,,,,,,,,,,,,
903,0.6744711,1,fosun,,china,,,,,,,7510000000,,,,,,,,,,,,
,,1,donaldson,,usa,,,,,,,7500000000,,,,,,,,,,,,
,,1,concentrix,,usa,,,,,,,7490000000,,,,,,,,,,,,
,,1,misc berhad,,malaysia,,,,,,,7490000000,,,,,,,,,,,,
,,1,berry global,,usa,,,,,,,7490000000,,,,,,,,,,,,
,,1,shanghai commercial and savings bank,,taiwan,,,,,,,7490000000,,,,,,,,,,,,
,,1,planet fitness,,usa,,,,,,,7490000000,,,,,,,,,,,,
,,1,abb india,,india,,,,,,,7490000000,,,,,,,,,,,,
,,1,indian overseas bank,,india,,,,,,,7490000000,,,,,,,,,,,,
,,1,symbotic,,usa,,,,,,,7470000000,,,,,,,,,,,,
,,1,whitbread,,uk,,,,,,,7460000000,,,,,,,,,,,,
,,1,tokyu,,japan,,,,,,,7460000000,,,,,,,,,,,,
,,1,rtl group,,luxembourg,,,,,,,7450000000,,,,,,,,,,,,
,,1,signature bank,,usa,,,,,,,7440000000,,,,,,,,,,,,
,,1,aptargroup,,usa,,,,,,,7440000000,,,,,,,,,,,,
,,1,globus medical,,usa,,,,,,,7420000000,,,,,,,,,,,,
,,1,old republic international,,usa,,,,,,,7420000000,,,,,,,,,,,,
,,1,monotaro,,japan,,,,,,,7420000000,,,,,,,,,,,,
,,1,inspire medical systems,,usa,,,,,,,7420000000,,,,,,,,,,,,
,,1,rohm,,japan,,,,,,,7420000000,,,,,,,,,,,,
,,1,jindal steel & power,,india,,,,,,,7400000000,,,,,,,,,,,,
,,1,mitsubishi chemical holdings,,japan,,,,,,,7400000000,,,,,,,,,,,,
,,1,chemed,,usa,,,,,,,7390000000,,,,,,,,,,,,
,,1,new world development company,,hong kong,,,,,,,7390000000,,,,,,,,,,,,
,,1,nippon building fund,,japan,,,,,,,7380000000,,,,,,,,,,,,
,,1,orkla,,norway,,,,,,,7380000000,,,,,,,,,,,,
905,0.67447096,1,bkw ag,,switzerland,,,,,,,7380000000,,,,,,,,,,,,
,,1,erdemir,,turkey,,,,,,,7360000000,,,,,,,,,,,,
,,1,united spirits,,india,,,,,,,7360000000,,,,,,,,,,,,
,,1,advanced drainage systems,,usa,,,,,,,7350000000,,,,,,,,,,,,
,,1,idbi bank,,india,,,,,,,7350000000,,,,,,,,,,,,
,,1,alfamart,,indonesia,,,,,,,7350000000,,,,,,,,,,,,
,,1,singapore exchange,,singapore,,,,,,,7340000000,,,,,,,,,,,,
,,1,nrg energy,,usa,,,,,,,7340000000,,,,,,,,,,,,
,,1,zoomlion,,china,,,,,,,7340000000,,,,,,,,,,,,
,,1,baloise,,switzerland,,,,,,,7330000000,,,,,,,,,,,,
,,1,futu holdings,,hong kong,,,,,,,7330000000,,,,,,,,,,,,
,,1,pandora,,denmark,,,,,,,7330000000,,,,,,,,,,,,
,,1,nestle malaysia,,malaysia,,,,,,,7330000000,,,,,,,,,,,,
,,1,unipolsai,,italy,,,,,,,7320000000,,,,,,,,,,,,
,,1,sabesp,,brazil,,,,,,,7310000000,,,,,,,,,,,,
,,1,merdeka copper gold,,indonesia,,,,,,,7300000000,,,,,,,,,,,,
,,1,cemex,,mexico,,,,,,,7290000000,,,,,,,,,,,,
,,1,oak street health,,usa,,,,,,,7290000000,,,,,,,,,,,,
,,1,shockwave medical,,usa,,,,,,,7290000000,,,,,,,,,,,,
,,1,aisin seiki,,japan,,,,,,,7290000000,,,,,,,,,,,,
,,1,itt,,usa,,,,,,,7290000000,,,,,,,,,,,,
,,1,etihad etisalat mobily,,s. arabia,,,,,,,7280000000,,,,,,,,,,,,
,,1,emcor,,usa,,,,,,,7270000000,,,,,,,,,,,,
,,1,goto,,indonesia,,,,,,,7270000000,,,,,,,,,,,,
,,1,hanwha solutions,,s. korea,,,,,,,7260000000,,,,,,,,,,,,
,,1,cpfl energia,,brazil,,,,,,,7240000000,,,,,,,,,,,,
,,1,new oriental,,china,,,,,,,7240000000,,,,,,,,,,,,
,,1,igm financial,,canada,,,,,,,7240000000,,,,,,,,,,,,
,,1,santander polska,,poland,,,,,,,7230000000,,,,,,,,,,,,
,,1,china development financial,,taiwan,,,,,,,7230000000,,,,,,,,,,,,
,,1,skechers,,usa,,,,,,,7220000000,,,,,,,,,,,,
,,1,dolby,,usa,,,,,,,7210000000,,,,,,,,,,,,
,,1,canara bank,,india,,,,,,,7210000000,,,,,,,,,,,,
,,1,valmont industries,,usa,,,,,,,7210000000,,,,,,,,,,,,
,,1,oci,,netherlands,,,,,,,7200000000,,,,,,,,,,,,
,,1,generac power systems,,usa,,,,,,,7200000000,,,,,,,,,,,,
,,1,indorama ventures,,thailand,,,,,,,7190000000,,,,,,,,,,,,
,,1,kt corporation,,s. korea,,,,,,,7180000000,,,,,,,,,,,,
,,1,skanska,,sweden,,,,,,,7180000000,,,,,,,,,,,,
,,1,washington h soul pattinson and company whsp,,australia,,,,,,,7180000000,,,,,,,,,,,,
,,1,mattel,,usa,,,,,,,7180000000,,,,,,,,,,,,
,,1,far eastone,,taiwan,,,,,,,7160000000,,,,,,,,,,,,
,,1,daito trust construction,,japan,,,,,,,7160000000,,,,,,,,,,,,
,,1,roivant sciences,,uk,,,,,,,7150000000,,,,,,,,,,,,
,,1,wacker chemie,,germany,,,,,,,7150000000,,,,,,,,,,,,
,,1,restoration hardware,,usa,,,,,,,7150000000,,,,,,,,,,,,
,,1,idemitsu kosan,,japan,,,,,,,7150000000,,,,,,,,,,,,
,,1,bid corp,,south africa,,,,,,,7150000000,,,,,,,,,,,,
,,1,treasury wine estates,,australia,,,,,,,7140000000,,,,,,,,,,,,
,,1,amorepacific,,s. korea,,,,,,,7140000000,,,,,,,,,,,,
,,1,bancolombia,,colombia,,,,,,,7130000000,,,,,,,,,,,,
,,1,yes bank,,india,,,,,,,7130000000,,,,,,,,,,,,
,,1,reece group,,australia,,,,,,,7120000000,,,,,,,,,,,,
,,1,dws group,,germany,,,,,,,7120000000,,,,,,,,,,,,
,,1,korean air lines,,s. korea,,,,,,,7120000000,,,,,,,,,,,,
,,1,davita,,usa,,,,,,,7120000000,,,,,,,,,,,,
,,1,procore,,usa,,,,,,,7110000000,,,,,,,,,,,,
,,1,medpace,,usa,,,,,,,7100000000,,,,,,,,,,,,
,,1,meiji holdings,,japan,,,,,,,7100000000,,,,,,,,,,,,
932,0.6744672,1,elm company,,s. arabia,,,,,,,7090000000,,,,,,,,,,,,
,,1,globalwafers,,taiwan,,,,,,,7090000000,,,,,,,,,,,,
,,1,q holding,,uae,,,,,,,7090000000,,,,,,,,,,,,
,,1,matador resources,,usa,,,,,,,7080000000,,,,,,,,,,,,
,,1,canadian tire,,canada,,,,,,,7070000000,,,,,,,,,,,,
,,1,roku,,usa,,,,,,,7070000000,,,,,,,,,,,,
,,1,kghm polska miedz,,poland,,,,,,,7070000000,,,,,,,,,,,,
,,1,jfe holdings,,japan,,,,,,,7070000000,,,,,,,,,,,,
,,1,sainsbury's,,uk,,,,,,,7060000000,,,,,,,,,,,,
,,1,zozo,,japan,,,,,,,7050000000,,,,,,,,,,,,
,,1,sanlam,,south africa,,,,,,,7040000000,,,,,,,,,,,,
,,1,cathay pacific,,hong kong,,,,,,,7040000000,,,,,,,,,,,,
,,1,yang ming,,taiwan,,,,,,,7040000000,,,,,,,,,,,,
,,1,klepierre,,france,,,,,,,7040000000,,,,,,,,,,,,
,,1,aselsan,,turkey,,,,,,,7040000000,,,,,,,,,,,,
,,1,western alliance bancorporation,,usa,,,,,,,7030000000,,,,,,,,,,,,
,,1,globant,,luxembourg,,,,,,,7020000000,,,,,,,,,,,,
,,1,kbr,,usa,,,,,,,7020000000,,,,,,,,,,,,
,,1,ternium,,luxembourg,,,,,,,7010000000,,,,,,,,,,,,
,,1,eastgroup properties,,usa,,,,,,,7010000000,,,,,,,,,,,,
,,1,saudi international petrochemical company sipchem,,s. arabia,,,,,,,7010000000,,,,,,,,,,,,
,,1,arrow electronics,,usa,,,,,,,7000000000,,,,,,,,,,,,
,,1,atlas arteria,,australia,,,,,,,6990000000,,,,,,,,,,,,
,,1,hankyu hanshin holdings,,japan,,,,,,,6990000000,,,,,,,,,,,,
,,1,cholamandalam investment and finance,,india,,,,,,,6990000000,,,,,,,,,,,,
,,1,mindtree,,india,,,,,,,6980000000,,,,,,,,,,,,
,,1,swiss prime site,,switzerland,,,,,,,6980000000,,,,,,,,,,,,
,,1,union bank of india,,india,,,,,,,6970000000,,,,,,,,,,,,
,,1,autoliv,,sweden,,,,,,,6970000000,,,,,,,,,,,,
,,1,northland power,,canada,,,,,,,6970000000,,,,,,,,,,,,
,,1,wesco international,,usa,,,,,,,6960000000,,,,,,,,,,,,
,,1,kongsberg gruppen,,norway,,,,,,,6950000000,,,,,,,,,,,,
,,1,nexstar media group,,usa,,,,,,,6940000000,,,,,,,,,,,,
,,1,caci,,usa,,,,,,,6930000000,,,,,,,,,,,,
869,0.67447406,1,novatek microelectronics,,taiwan,,,,,,,6930000000,,,,,,,,,,,,
,,1,mapletree commercial trust,,singapore,,,,,,,6920000000,,,,,,,,,,,,
,,1,sensata technologies,,usa,,,,,,,6920000000,,,,,,,,,,,,
,,1,centrica,,uk,,,,,,,6910000000,,,,,,,,,,,,
,,1,copenhagen airport,,denmark,,,,,,,6910000000,,,,,,,,,,,,
,,1,demant,,denmark,,,,,,,6900000000,,,,,,,,,,,,
,,1,first industrial realty trust,,usa,,,,,,,6900000000,,,,,,,,,,,,
,,1,empire company,,canada,,,,,,,6900000000,,,,,,,,,,,,
,,1,nemetschek,,germany,,,,,,,6890000000,,,,,,,,,,,,
,,1,karuna therapeutics,,usa,,,,,,,6890000000,,,,,,,,,,,,
,,1,graphic packaging,,usa,,,,,,,6880000000,,,,,,,,,,,,
