Cluster ID,Link Score,name,headquarters,country,continent,region,sub_region,founded,employees,ceo,market_cap,categories,sector,industry,revenue,link,share_price,results_for_year,total_equity,founders,market_value,address,type
,,redfin,,usa,,,,,,,510000000,"realestate, internet, tech",,,,,4,,,,,,
,,aarti drugs,,india,,,,,,,510000000,"pharmaceuticals, biotech",,,,,5,,,,,,
,,pennantpark floating rate,,usa,,,,,,,510000000,investment,,,,,11,,,,,,
,,porr,,austria,,,,,,,520000000,construction,,,,,12,,,,,,
,,artesian resources,,usa,,,,,,,510000000,utilitycompanies,,,,,54,,,,,,
,,aveo oncology,,usa,,,,,,,510000000,"pharmaceuticals, biotech",,,,,14,,,,,,
,,trustpilot group,,denmark,,,,,,,520000000,"internet, tech",,,,,1,,,,,,
1092,0.67446584,tata coffee,,india,,,,,,,520000000,beverages,,,,,2,,,,,,
,,hudson technologies,,usa,,,,,,,520000000,chemicals,,,,,11,,,,,,
,,mercantile bank,,usa,,,,,,,520000000,"banks, financialservices",,,,,32,,,,,,
894,0.6744695,anora group,,finland,,,,,,,520000000,"alcoholicbeverages, beverages",,,,,7,,,,,,
,,sprague resources lp,,usa,,,,,,,520000000,"energy, oilgas",,,,,20,,,,,,
,,atai life sciences,,germany,,,,,,,520000000,"pharmaceuticals, biotech",,,,,3,,,,,,
,,rayonier advanced materials,,usa,,,,,,,520000000,,,,,,8,,,,,,
,,greenpanel industries,,india,,,,,,,520000000,,,,,,4,,,,,,
,,secureworks,,usa,,,,,,,520000000,"itsecurity, tech, software",,,,,6,,,,,,
,,liquidity services,,usa,,,,,,,520000000,"internet, ecommerce, tech",,,,,14,,,,,,
,,trivago,,germany,,,,,,,540000000,"internet, travel, onlinetravel, tech",,,,,1,,,,,,
,,national energy services reunited,,usa,,,,,,,540000000,"energy, oilgas, oilgasequipmentservices",,,,,5,,,,,,
,,2u,,usa,,,,,,,540000000,"education, tech",,,,,6,,,,,,
,,2seventy bio,,usa,,,,,,,540000000,"pharmaceuticals, biotech",,,,,14,,,,,,
,,nektar therapeutics,,usa,,,,,,,540000000,pharmaceuticals,,,,,2,,,,,,
,,ruth's hospitality group,,usa,,,,,,,540000000,"restaurantchains, food",,,,,16,,,,,,
,,amyris,,usa,,,,,,,540000000,"biotech, flavorsfragrances, cosmeticsandbeauty",,,,,1,,,,,,
,,vishay precision group,,usa,,,,,,,540000000,,,,,,40,,,,,,
,,acco brands,,usa,,,,,,,540000000,,,,,,5,,,,,,
,,circor international,,usa,,,,,,,540000000,manufacturing,,,,,26,,,,,,
,,metrocity bankshares,,usa,,,,,,,540000000,"banks, financialservices",,,,,21,,,,,,
,,engineers india,,india,,,,,,,540000000,"engineering, professionalservices",,,,,0,,,,,,
1371,0.67445666,bank of marin bancorp,,usa,,,,,,,540000000,"banks, financialservices",,,,,34,,,,,,
,,g8 education,,australia,,,,,,,550000000,education,,,,,0,,,,,,
,,kirloskar ferrous industries,,india,,,,,,,550000000,,,,,,3,,,,,,
,,lion electric,,canada,,,,,,,550000000,"electricvehicles, specialtyvehicles, manufacturing",,,,,2,,,,,,
,,central pacific financial,,usa,,,,,,,550000000,"banks, financialservices",,,,,20,,,,,,
,,cincor pharma,,usa,,,,,,,550000000,"pharmaceuticals, biotech",,,,,12,,,,,,
,,system1,,usa,,,,,,,550000000,"software, tech, internet",,,,,4,,,,,,
,,heidelbergcement india,,india,,,,,,,550000000,"cement, buildingmaterials",,,,,2,,,,,,
,,vinci partners,,brazil,,,,,,,550000000,"assetmanagement, investment, financialservices",,,,,9,,,,,,
,,bandwidth,,usa,,,,,,,550000000,telecommunication,,,,,21,,,,,,
475,0.6744768,cion investment,,usa,,,,,,,550000000,"assetmanagement, investment, financialservices",,,,,10,,,,,,
810,0.6744707,enento group,,finland,,,,,,,550000000,professionalservices,,,,,23,,,,,,
,,entrada therapeutics,,usa,,,,,,,550000000,"pharmaceuticals, biotech",,,,,17,,,,,,
,,cardiovascular systems,,usa,,,,,,,550000000,medicaldevices,,,,,13,,,,,,
,,tunas ridean,,indonesia,,,,,,,550000000,"retail, usedcarretailer, carretail",,,,,0,,,,,,
,,silence therapeutics,,uk,,,,,,,550000000,"biotech, pharmaceuticals",,,,,15,,,,,,
,,obsidian energy,,canada,,,,,,,550000000,"energy, oilgas",,,,,6,,,,,,
,,nano dimension,,usa,,,,,,,550000000,"3dprinting, tech",,,,,2,,,,,,
,,sangamo therapeutics,,usa,,,,,,,550000000,pharmaceuticals,,,,,3,,,,,,
,,brookdale senior living,,usa,,,,,,,560000000,medicalcarefacilities,,,,,3,,,,,,
435,0.6744779,frp holdings,,usa,,,,,,,560000000,,,,,,59,,,,,,
,,butterfly network,,usa,,,,,,,560000000,medicaldevices,,,,,2,,,,,,
,,first financial,,usa,,,,,,,560000000,financialservices,,,,,46,,,,,,
898,0.6744694,ardmore shipping,,bermuda,,,,,,,560000000,"transportation, maritimetransportation",,,,,13,,,,,,
,,desktop metal,,usa,,,,,,,560000000,,,,,,1,,,,,,
,,capital city bank group,,usa,,,,,,,560000000,"banks, financialservices",,,,,33,,,,,,
,,hbt financial,,usa,,,,,,,560000000,"financialservices, banks",,,,,19,,,,,,
,,nuscale power,,usa,,,,,,,560000000,"energy, electricity",,,,,10,,,,,,
,,phillips carbon black,,india,,,,,,,560000000,,,,,,3,,,,,,
,,arrow financial,,usa,,,,,,,560000000,"banks, financialservices",,,,,34,,,,,,
,,th international tichina,,china,,,,,,,560000000,"restaurantchains, food",,,,,3,,,,,,
638,0.67447394,electrica,,romania,,,,,,,560000000,"electricity, utilitycompanies, energy",,,,,6,,,,,,
,,heidrick & struggles,,usa,,,,,,,560000000,"staffingemploymentservices, professionalservices",,,,,28,,,,,,
,,sight sciences,,usa,,,,,,,560000000,"biotech, medicaldevices",,,,,11,,,,,,
908,0.67446923,norma group,,germany,,,,,,,560000000,,,,,,17,,,,,,
,,kaman,,usa,,,,,,,560000000,aerospace,,,,,20,,,,,,
,,neowiz games,,south korea,,,,,,,560000000,"videogames, entertainment, tech",,,,,26,,,,,,
,,avidity biosciences,,usa,,,,,,,560000000,"pharmaceuticals, biotech",,,,,10,,,,,,
,,rapt therapeutics,,usa,,,,,,,560000000,pharmaceuticals,,,,,16,,,,,,
,,janux therapeutics,,usa,,,,,,,560000000,"pharmaceuticals, biotech",,,,,13,,,,,,
,,iguatemi,,brazil,,,,,,,570000000,realestate,,,,,0,,,,,,
434,0.6744779,vacasa,,usa,,,,,,,570000000,"tech, internet, travel, onlinetravel",,,,,1,,,,,,
,,transcat,,usa,,,,,,,570000000,scientifictechnicalinstruments,,,,,75,,,,,,
,,allied motion technologies,,usa,,,,,,,570000000,"electronics, tech",,,,,35,,,,,,
,,equity bancshares,,usa,,,,,,,570000000,"banks, financialservices",,,,,36,,,,,,
,,suprajit engineering,,india,,,,,,,570000000,,,,,,4,,,,,,
,,harsco,,usa,,,,,,,570000000,"steelproducers, steelindustry",,,,,7,,,,,,
,,shenzhen bingchuan network,,china,,,,,,,570000000,"videogames, entertainment",,,,,3,,,,,,
702,0.6744727,aurelius group,,germany,,,,,,,570000000,"assetmanagement, investment",,,,,20,,,,,,
,,kimball electronics,,usa,,,,,,,570000000,"electronics, manufacturing",,,,,23,,,,,,
,,luther burbank,,usa,,,,,,,570000000,"banks, financialservices",,,,,11,,,,,,
,,com2us,,south korea,,,,,,,570000000,"videogames, entertainment, tech",,,,,46,,,,,,
,,cathay real estate development,,taiwan,,,,,,,570000000,realestate,,,,,0,,,,,,
,,johnson outdoors,,usa,,,,,,,570000000,manufacturing,,,,,56,,,,,,
,,ebix,,usa,,,,,,,570000000,"software, tech",,,,,18,,,,,,
,,clover health investments,,usa,,,,,,,570000000,healthcare,,,,,1,,,,,,
,,kelly services,,usa,,,,,,,570000000,"professionalservices, staffingemploymentservices",,,,,15,,,,,,
64,0.67448515,cloetta,,sweden,,,,,,,570000000,food,,,,,1,,,,,,
,,cass information systems,,usa,,,,,,,570000000,"professionalservices, financialservices",,,,,42,,,,,,
,,fdc india,,india,,,,,,,580000000,"pharmaceuticals, biotech",,,,,3,,,,,,
,,couchbase,,usa,,,,,,,580000000,"software, tech",,,,,12,,,,,,
,,jsw holdings,,india,,,,,,,580000000,financialservices,,,,,52,,,,,,
,,tremor international,,israel,,,,,,,580000000,advertising,,,,,7,,,,,,
,,insteel industries,,usa,,,,,,,580000000,,,,,,29,,,,,,
,,nurix therapeutics,,usa,,,,,,,580000000,"pharmaceuticals, biotech",,,,,12,,,,,,
,,flushing financial corp,,usa,,,,,,,590000000,"banks, financialservices",,,,,19,,,,,,
,,invitae,,usa,,,,,,,590000000,"diagnosticsandtesting, genomics, biotech",,,,,2,,,,,,
,,yit,,finland,,,,,,,580000000,construction,,,,,2,,,,,,
,,netgear,,usa,,,,,,,590000000,"networkinghardware, telecommunicationsequipment, tech, techhardware",,,,,20,,,,,,
,,neuca,,poland,,,,,,,590000000,,,,,,138,,,,,,
447,0.67447746,siga technologies,,usa,,,,,,,590000000,"pharmaceuticals, biotech",,,,,8,,,,,,
288,0.6744833,viad,,usa,,,,,,,590000000,,,,,,28,,,,,,
,,intercept pharmaceuticals,,usa,,,,,,,590000000,,,,,,14,,,,,,
,,dynex capital,,usa,,,,,,,600000000,"realestate, investment, reits",,,,,12,,,,,,
,,genesco,,usa,,,,,,,600000000,"retail, footwear",,,,,45,,,,,,
,,hingham institution for savings,,usa,,,,,,,600000000,"banks, financialservices",,,,,279,,,,,,
,,oscar health,,usa,,,,,,,600000000,"healthcare, insurance",,,,,2,,,,,,
,,snap one,,usa,,,,,,,600000000,"electronics, tech",,,,,7,,,,,,
,,calavo growers,,usa,,,,,,,600000000,food,,,,,34,,,,,,
,,denny's,,usa,,,,,,,600000000,"restaurantchains, food",,,,,10,,,,,,
,,jbm auto,,india,,,,,,,600000000,,,,,,5,,,,,,
,,opera,,norway,,,,,,,600000000,"software, tech, internet",,,,,5,,,,,,
786,0.6744713,vrl logistics,,india,,,,,,,600000000,transportation,,,,,6,,,,,,
,,yg entertainment,,south korea,,,,,,,600000000,entertainment,,,,,33,,,,,,
,,stoneridge,,usa,,,,,,,600000000,automotivesuppliers,,,,,22,,,,,,
,,edenor,,argentina,,,,,,,600000000,"utilitycompanies, energy, electricity",,,,,6,,,,,,
,,vital farms,,usa,,,,,,,600000000,"food, agriculture",,,,,14,,,,,,
,,nhn corp,,south korea,,,,,,,600000000,"videogames, entertainment",,,,,18,,,,,,
,,syrma sgs technology,,india,,,,,,,600000000,"electronics, manufacturing",,,,,3,,,,,,
,,brightview,,usa,,,,,,,600000000,,,,,,6,,,,,,
711,0.6744725,camden national bank,,usa,,,,,,,600000000,"banks, financialservices",,,,,41,,,,,,
457,0.6744771,haynes international,,usa,,,,,,,610000000,,,,,,48,,,,,,
,,huya,,china,,,,,,,610000000,"videogames, esports, entertainment, tech",,,,,2,,,,,,
,,maxcyte,,usa,,,,,,,610000000,"pharmaceuticals, biotech",,,,,5,,,,,,
986,0.6744678,wirtualna polska wp holding,,poland,,,,,,,610000000,"internet, ecommerce, tech",,,,,20,,,,,,
,,newegg,,usa,,,,,,,610000000,"ecommerce, internet, retail, tech",,,,,1,,,,,,
,,bluelinx,,usa,,,,,,,610000000,"buildingmaterials, retail",,,,,67,,,,,,
,,vanda pharmaceuticals,,usa,,,,,,,610000000,"pharmaceuticals, biotech",,,,,10,,,,,,
,,interface,,usa,,,,,,,610000000,,,,,,10,,,,,,
,,thryv,,usa,,,,,,,610000000,"software, tech",,,,,17,,,,,,
,,vimeo,,usa,,,,,,,610000000,"internet, tech",,,,,3,,,,,,
,,bbva argentina,,argentina,,,,,,,610000000,,,,,,3,,,,,,
,,anterix,,usa,,,,,,,610000000,telecommunication,,,,,32,,,,,,
,,kearny financial,,usa,,,,,,,610000000,"banks, financialservices",,,,,9,,,,,,
,,exscientia,,uk,,,,,,,610000000,"pharmaceuticals, biotech, software, tech",,,,,5,,,,,,
,,gujarat mineral development,,india,,,,,,,610000000,mining,,,,,1,,,,,,
,,vse corporation,,usa,,,,,,,610000000,defensecontractors,,,,,48,,,,,,
,,softchoice,,canada,,,,,,,610000000,"itservices, professionalservices",,,,,10,,,,,,
,,ceva,,usa,,,,,,,610000000,"semiconductors, tech",,,,,26,,,,,,
,,emergent biosolutions,,usa,,,,,,,610000000,"pharmaceuticals, biotech",,,,,12,,,,,,
,,colopl,,japan,,,,,,,610000000,"videogames, entertainment, tech",,,,,4,,,,,,
,,ares commercial real estate,,usa,,,,,,,610000000,"realestate, investment, reits",,,,,11,,,,,,
,,chatham lodging trust,,usa,,,,,,,610000000,"realestate, investment, reits",,,,,12,,,,,,
,,kura sushi usa,,usa,,,,,,,610000000,"restaurantchains, food",,,,,63,,,,,,
,,summit therapeutics,,uk,,,,,,,620000000,"pharmaceuticals, biotech",,,,,3,,,,,,
,,gateway real estate,,germany,,,,,,,620000000,realestate,,,,,3,,,,,,
,,doubleugames,,south korea,,,,,,,620000000,"videogames, entertainment",,,,,37,,,,,,
,,re/max holdings,,usa,,,,,,,620000000,realestate,,,,,20,,,,,,
,,qnb finansleasing,,turkey,,,,,,,620000000,,,,,,5,,,,,,
635,0.67447406,transport corporation of india,,india,,,,,,,620000000,transportation,,,,,8,,,,,,
,,sundial growers,,canada,,,,,,,620000000,cannabis,,,,,2,,,,,,
,,marathon digital holdings,,usa,,,,,,,620000000,"bitcoin, tech, bitcoinmining",,,,,5,,,,,,
,,greene county bancorp,,usa,,,,,,,620000000,"banks, financialservices",,,,,73,,,,,,
,,bionano genomics,,usa,,,,,,,620000000,"genomics, biotech, diagnosticsandtesting",,,,,2,,,,,,
,,brooge energy,,united arab emirates,,,,,,,620000000,"oilgas, energy",,,,,5,,,,,,
63,0.67448515,livechat software,,poland,,,,,,,620000000,"software, tech",,,,,24,,,,,,
,,youdao,,china,,,,,,,630000000,"internet, tech",,,,,5,,,,,,
,,sleep number,,usa,,,,,,,630000000,"furniture, retail",,,,,28,,,,,,
,,merus,,netherlands,,,,,,,630000000,"biotech, pharmaceuticals",,,,,13,,,,,,
,,mediaalpha,,usa,,,,,,,630000000,"advertising, internet, tech",,,,,10,,,,,,
,,terrascend,,canada,,,,,,,630000000,cannabis,,,,,2,,,,,,
,,koppers,,usa,,,,,,,630000000,chemicals,,,,,30,,,,,,
,,silverbow resources,,usa,,,,,,,630000000,"oilgas, energy",,,,,28,,,,,,
,,delegat,,new zealand,,,,,,,630000000,"beverages, alcoholicbeverages",,,,,6,,,,,,
396,0.67448014,nordic american tankers,,bermuda,,,,,,,630000000,"transportation, maritimetransportation, oilgas",,,,,3,,,,,,
,,samyang foods,,south korea,,,,,,,640000000,food,,,,,86,,,,,,
,,amprius technologies,,usa,,,,,,,640000000,batteries,,,,,7,,,,,,
,,rgp,,usa,,,,,,,640000000,professionalservices,,,,,19,,,,,,
,,allakos,,usa,,,,,,,640000000,"pharmaceuticals, biotech",,,,,7,,,,,,
,,zeal network,,germany,,,,,,,640000000,,,,,,28,,,,,,
,,dic asset,,germany,,,,,,,640000000,"realestate, investment",,,,,7,,,,,,
426,0.67447805,bluebird bio,,usa,,,,,,,650000000,"pharmaceuticals, biotech, genomics, genetherapy",,,,,7,,,,,,
,,navitas semiconductor,,ireland,,,,,,,640000000,"semiconductors, tech, techhardware",,,,,4,,,,,,
,,algoma steel,,canada,,,,,,,650000000,"steelproducers, steelindustry",,,,,6,,,,,,
,,polyplex,,india,,,,,,,650000000,,,,,,20,,,,,,
,,sunlight reit,,hong kong,,,,,,,650000000,"realestate, investment, reits",,,,,0,,,,,,
,,valhi,,usa,,,,,,,660000000,,,,,,23,,,,,,
,,clearwater paper,,usa,,,,,,,660000000,pulpandpaper,,,,,39,,,,,,
,,eventbrite,,usa,,,,,,,650000000,internet,,,,,6,,,,,,
,,anavex life sciences,,usa,,,,,,,660000000,"pharmaceuticals, biotech, genomics",,,,,8,,,,,,
,,american vanguard,,usa,,,,,,,660000000,"agriculture, chemicals",,,,,22,,,,,,
,,horizon bancorp,,usa,,,,,,,660000000,"banks, financialservices",,,,,15,,,,,,
,,mbia,,usa,,,,,,,660000000,"insurance, financialservices",,,,,12,,,,,,
,,i-80 gold,,usa,,,,,,,660000000,"mining, goldmining",,,,,2,,,,,,
,,eagle bulk shipping,,usa,,,,,,,660000000,"transportation, maritimetransportation",,,,,48,,,,,,
,,aehr test systems,,usa,,,,,,,660000000,"semiconductors, tech",,,,,24,,,,,,
,,istar,,usa,,,,,,,660000000,"realestate, investment, reits",,,,,7,,,,,,
,,forrester research,,usa,,,,,,,660000000,professionalservices,,,,,34,,,,,,
,,barrett business services,,usa,,,,,,,660000000,professionalservices,,,,,95,,,,,,
,,zensar,,india,,,,,,,660000000,professionalservices,,,,,2,,,,,,
,,blink charging,,usa,,,,,,,660000000,"electricity, energy, evcharging",,,,,13,,,,,,
,,channeladvisor,,usa,,,,,,,660000000,"software, ecommerce, tech, internet",,,,,23,,,,,,
,,cara therapeutics,,usa,,,,,,,660000000,"pharmaceuticals, cannabis",,,,,12,,,,,,
,,sunway,,malaysia,,,,,,,660000000,conglomerate,,,,,0,,,,,,
,,nextdecade corp,,usa,,,,,,,660000000,"energy, oilgas",,,,,4,,,,,,
,,innoviz,,israel,,,,,,,660000000,"tech, techhardware, lidar, autonomousdriving",,,,,4,,,,,,
,,mersana therapeutics,,usa,,,,,,,660000000,pharmaceuticals,,,,,6,,,,,,
,,hawaiian airlines,,usa,,,,,,,670000000,"airlines, travel, transportation",,,,,13,,,,,,
,,taboolacom,,usa,,,,,,,670000000,"advertising, internet, tech",,,,,2,,,,,,
,,novonix,,australia,,,,,,,670000000,"batteries, electricity",,,,,5,,,,,,
,,seritage growth properties,,usa,,,,,,,670000000,"realestate, investment, reits",,,,,11,,,,,,
,,designer brands,,usa,,,,,,,670000000,footwear,,,,,10,,,,,,
,,kaiser china culture,,china,,,,,,,670000000,"videogames, entertainment",,,,,0,,,,,,
,,protolabs,,usa,,,,,,,670000000,"3dprinting, tech",,,,,24,,,,,,
,,franklin covey,,usa,,,,,,,670000000,professionalservices,,,,,48,,,,,,
,,ethan allen,,usa,,,,,,,670000000,furniture,,,,,26,,,,,,
,,bj's restaurants,,usa,,,,,,,670000000,"restaurantchains, food",,,,,28,,,,,,
,,riverstone holdings,,singapore,,,,,,,670000000,,,,,,0,,,,,,
,,gladstone land,,usa,,,,,,,680000000,"reits, realestate, investment",,,,,19,,,,,,
,,adma biologics,,usa,,,,,,,670000000,pharmaceuticals,,,,,3,,,,,,
,,carvana,,usa,,,,,,,680000000,"internet, usedcarretailer, carretail",,,,,3,,,,,,
,,editas medicine,,usa,,,,,,,680000000,"crispr, pharmaceuticals, genomics, biotech, genetherapy",,,,,9,,,,,,
,,eurowag,,uk,,,,,,,680000000,financialservices,,,,,0,,,,,,
,,sunteck realty,,india,,,,,,,680000000,"realestate, construction",,,,,4,,,,,,
62,0.67448515,finnair,,finland,,,,,,,680000000,"airlines, travel, transportation",,,,,0,,,,,,
,,vaibhav global,,india,,,,,,,680000000,retail,,,,,4,,,,,,
932,0.6744689,bristow group,,usa,,,,,,,680000000,aerospace,,,,,24,,,,,,
,,mirum pharmaceuticals,,usa,,,,,,,680000000,"biotech, pharmaceuticals",,,,,18,,,,,,
,,badger infrastructure solutions,,canada,,,,,,,680000000,,,,,,19,,,,,,
,,first mid-illinois bancshares,,usa,,,,,,,680000000,"banks, financialservices",,,,,33,,,,,,
,,sterling & wilson solar,,india,,,,,,,680000000,renewableenergy,,,,,3,,,,,,
1399,0.6744533,travelcenters of america,,usa,,,,,,,680000000,,,,,,46,,,,,,
,,marinemax,,usa,,,,,,,680000000,,,,,,31,,,,,,
,,religare,,india,,,,,,,680000000,"insurance, financialservices",,,,,2,,,,,,
,,global medical reit,,usa,,,,,,,690000000,"realestate, investment, reits, medicalcarefacilities",,,,,9,,,,,,
,,office properties income trust,,usa,,,,,,,690000000,"reits, realestate, investment",,,,,14,,,,,,
,,guild mortgage,,usa,,,,,,,690000000,financialservices,,,,,11,,,,,,
,,membership collective,,uk,,,,,,,690000000,,,,,,3,,,,,,
,,repare therapeutics,,canada,,,,,,,690000000,"pharmaceuticals, biotech",,,,,16,,,,,,
,,peapack-gladstone financial,,usa,,,,,,,690000000,"banks, financialservices",,,,,38,,,,,,
,,cerus,,usa,,,,,,,690000000,"medicaldevices, biotech",,,,,3,,,,,,
,,docgo,,usa,,,,,,,690000000,healthcare,,,,,6,,,,,,
,,4d molecular therapeutics,,usa,,,,,,,690000000,"pharmaceuticals, biotech",,,,,21,,,,,,
,,silvergate capital,,usa,,,,,,,690000000,"banks, financialservices",,,,,22,,,,,,
,,sp plus corporation,,usa,,,,,,,690000000,transportation,,,,,34,,,,,,
,,caredx,,usa,,,,,,,690000000,,,,,,13,,,,,,
,,harborone bancorp,,usa,,,,,,,700000000,"banks, financialservices",,,,,14,,,,,,
,,cewe,,germany,,,,,,,700000000,"internet, ecommerce",,,,,97,,,,,,
1146,0.6744647,azerion group,,netherlands,,,,,,,700000000,"videogames, entertainment",,,,,6,,,,,,
,,mahinlifespaces,,india,,,,,,,700000000,realestate,,,,,4,,,,,,
,,vertical aerospace,,uk,,,,,,,700000000,"aerospace, aircraftmanufacturers, manufacturing",,,,,3,,,,,,
,,vtex,,uk,,,,,,,700000000,"software, tech, ecommerce",,,,,3,,,,,,
,,gujarat alkalies and chemicals,,india,,,,,,,700000000,chemicals,,,,,9,,,,,,
,,amneal pharmaceuticals,,usa,,,,,,,700000000,"pharmaceuticals, biotech",,,,,2,,,,,,
,,cti biopharma,,usa,,,,,,,700000000,"pharmaceuticals, biotech",,,,,5,,,,,,
,,united fire group,,usa,,,,,,,710000000,insurance,,,,,28,,,,,,
,,iteos therapeutics,,usa,,,,,,,700000000,"pharmaceuticals, biotech",,,,,19,,,,,,
1066,0.6744665,karooooo,,singapore,,,,,,,710000000,"software, tech",,,,,23,,,,,,
,,kingsoft cloud,,china,,,,,,,710000000,,,,,,2,,,,,,
,,movado,,usa,,,,,,,720000000,,,,,,31,,,,,,
,,quinstreet,,usa,,,,,,,710000000,"advertising, internet, tech",,,,,13,,,,,,
,,brainchip,,australia,,,,,,,710000000,"tech, software, semiconductors, techhardware",,,,,0,,,,,,
,,theravance biopharma,,cayman islands,,,,,,,720000000,"pharmaceuticals, biotech",,,,,10,,,,,,
,,converge technology solutions,,canada,,,,,,,720000000,"itservices, professionalservices",,,,,3,,,,,,
,,sharecare,,usa,,,,,,,720000000,healthcare,,,,,2,,,,,,
,,gorilla technology,,taiwan,,,,,,,720000000,"software, tech",,,,,9,,,,,,
,,amtd digital,,hong kong,,,,,,,720000000,"tech, software",,,,,1,,,,,,
657,0.6744735,columbia care,,usa,,,,,,,720000000,cannabis,,,,,1,,,,,,
,,tcg bdc,,usa,,,,,,,720000000,financialservices,,,,,14,,,,,,
,,slam corp,,usa,,,,,,,720000000,,,,,,10,,,,,,
,,enhabit,,usa,,,,,,,720000000,"medicalcarefacilities, healthcare",,,,,14,,,,,,
,,ranger oil,,usa,,,,,,,720000000,"oilgas, energy",,,,,37,,,,,,
1043,0.6744669,trustco bank,,usa,,,,,,,720000000,"banks, financialservices",,,,,38,,,,,,
,,ambac,,usa,,,,,,,720000000,"financialservices, insurance",,,,,16,,,,,,
660,0.6744734,navios maritime partners,,monaco,,,,,,,720000000,,,,,,24,,,,,,
,,crossamerica partners,,usa,,,,,,,720000000,"oilgas, energy, retail",,,,,19,,,,,,
,,universal health realty income trust,,usa,,,,,,,720000000,"realestate, investment, reits",,,,,52,,,,,,
,,nextdoor,,usa,,,,,,,720000000,"internet, tech",,,,,1,,,,,,
,,aspen aerogels,,usa,,,,,,,720000000,buildingmaterials,,,,,11,,,,,,
,,dah sing financial,,hong kong,,,,,,,730000000,"banks, financialservices",,,,,2,,,,,,
,,mmtc,,india,,,,,,,730000000,,,,,,0,,,,,,
754,0.67447186,banco latinoamericano de comercio exterior,,panama,,,,,,,730000000,"banks, financialservices",,,,,16,,,,,,
,,hanger,,usa,,,,,,,730000000,medicalcarefacilities,,,,,18,,,,,,
,,collegium pharmaceutical,,usa,,,,,,,730000000,"pharmaceuticals, biotech",,,,,21,,,,,,
,,nexa resources,,luxembourg,,,,,,,730000000,"mining, goldmining",,,,,5,,,,,,
,,the hackett group,,usa,,,,,,,730000000,"itservices, professionalservices",,,,,23,,,,,,
,,farmland partners,,usa,,,,,,,730000000,"realestate, investment, reits",,,,,13,,,,,,
60,0.67448515,aktia bank,,finland,,,,,,,730000000,"banks, financialservices",,,,,10,,,,,,
,,hangzhou electronic soul network technology,,china,,,,,,,730000000,"videogames, entertainment, internet",,,,,3,,,,,,
