Cluster ID,Link Score,name,headquarters,country,continent,region,sub_region,founded,employees,ceo,market_cap,categories,sector,industry,revenue,link,share_price,results_for_year,total_equity,founders,market_value,address,type
,,groupama assicurazioni spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"viale cesare pavese 385, roma, 00144, roma, italy",corporation
894,0.67448366,electrolux italia spa,,,,,,,,,,,,manufacturing,,,,,,,,"corso lino zanussi 24, porcia, 33080, porde , italy",corporation
,,societa' di partecipazione tra lavoratori spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via ubaldo poli 4, zola predosa, 40069, bologna, italy",corporation
,,dimar spa,,,,,,,,,,,,wholesale trade,,,,,,,,"via cuneo 34, cherasco, 12062, cuneo, italy",corporation
1402,0.6744689,unico la farmacia dei farmacisti spa,,,,,,,,,,,,wholesale trade,,,,,,,,"via garbagnate 63, lainate, 20045, milano, italy",corporation
1452,0.6744656,engycalor energia calore srl,,,,,,,,,,,,wholesale trade,,,,,,,,"via aurelia 915, roma, 00165, roma, italy",corporation
,,comet spa,,,,,,,,,,,,wholesale trade,,,,,,,,"via michelino 105, bologna, 40127, bologna, italy",corporation
,,unione farmaceutica novarese,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"corso vercelli 120/c, novara, 28100, novara, italy",corporation
,,ferragamo finanziaria spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via dei tornabuoni 2, firenze, 50123, firenze, italy",corporation
1533,0.67445636,ge avio srl,,,,,,,,,,,,manufacturing,,,,,,,,"via i maggio 99, rivalta di torino, 10040, torino, italy",corporation
,,alrescha investimenti srl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"corso europa 2, milano, 20122, milano, italy",corporation
,,same deutz fahr italia spa,,,,,,,,,,,,manufacturing,,,,,,,,"viale francesco cassani 15, treviglio, 24047, bergamo, italy",corporation
1252,0.6744756,agora' network soc consrl,,,,,,,,,,,,wholesale trade,,,,,,,,"via giovanni battista pergolesi 25, milano, 20124, milano, italy",corporation
,,san quirico spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via martin piaggio 17/4, genova, 16122, genova, italy",corporation
,,unes maxi spa,,,,,,,,,,,,retail trade,,,,,,,,"viale delle industrie snc, vimodrone, 20055, milano, italy",corporation
,,iperal supermercati spa,,,,,,,,,,,,retail trade,,,,,,,,"via bolladore 64, sondalo, 23035, sondrio, italy",corporation
,,turytes spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"galleria camillo benso conte di cavour 4, bologna, 40124, bologna, italy",corporation
,,nova coop soc coop,,,,,,,,,,,,retail trade,,,,,,,,"via nelson mandela 4, vercelli, 13100, vercelli, italy",corporation
1226,0.674477,green network spa,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"via giulio vincenzo bona 101, roma, 00156, roma, italy",corporation
,,amazon italia transport srl,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"viale monte grappa 3/5, milano, 20124, milano, italy",corporation
,,azimut - benetti spa,,,,,,,,,,,,manufacturing,,,,,,,,"via michele coppino 104, viareggio, 55049, lucca, italy",corporation
1528,0.674457,agsm aim energia spa,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"lungadige galtarossa 8, verona, 37133, verona, italy",corporation
1376,0.6744701,fif holding spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via vezza d'oglio 7, milano, 20139, milano, italy",corporation
,,coopservice societa' cooperativa per azioni,,,,,,,,,,,,services,,,,,,,,"via rochdale 5, reggio emilia, 42122, reggio emilia, italy",corporation
,,servizi energia italia spa,,,,,,,,,,,,services,,,,,,,,"via martiri di cefalonia 67, san donato milanese, 20097, milano, italy",corporation
,,bonfi srl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"galleria guglielmo marconi 1, bologna, 40122, bologna, italy",corporation
,,bonfiglioli spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via clementino bonfiglioli 1, calderara di reno, 40012, bologna, italy",corporation
,,rialto spa,,,,,,,,,,,,retail trade,,,,,,,,"via gian carlo clerici 342, bresso, 20091, milano, italy",corporation
,,riva azzurra spa,,,,,,,,,,,,retail trade,,,,,,,,"via pantano 28, milano, 20122, milano, italy",corporation
,,casillo commodities italia spa,,,,,,,,,,,,wholesale trade,,,,,,,,"via antonio sant'elia zona industriale snc, corato, 70033, bari, italy",corporation
,,supermercati tosano cerea srl,,,,,,,,,,,,retail trade,,,,,,,,"via palesella 1, cerea, 37053, verona, italy",corporation
,,gottardo spa,,,,,,,,,,,,retail trade,,,,,,,,"galleria spagna 9, padova, 35127, padova, italy",corporation
,,maior srl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"galleria spagna 9, padova, 35127, padova, italy",corporation
,,policlinico san donato spa,,,,,,,,,,,,services,,,,,,,,"via rodolfo morandi 30, san donato milanese, 20097, milano, italy",corporation
,,vender spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via alfred bernhard nobel 4/a, parma, 43122, parma, italy",corporation
,,ludoil energia srl,,,,,,,,,,,,wholesale trade,,,,,,,,"via taranto 40, nola, 80035, napoli, italy",corporation
,,in's mercato spa,,,,,,,,,,,,retail trade,,,,,,,,"via istituto santa maria della pieta' 6, venezia, 30173, venezia, italy",corporation
,,fibercop spa,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"via gaetano negri 1, milano, 20123, milano, italy",corporation
,,ccs jv scarl,,,,,,,,,,,,services,,,,,,,,"via milano 10, san donato milanese, 20097, milano, italy",corporation
,,pastificio rana spa,,,,,,,,,,,,manufacturing,,,,,,,,"via antonio pacinotti 25, san giovanni lupatoto, 37057, verona, italy",corporation
,,coim spa - chimica organica industriale milanese,,,,,,,,,,,,manufacturing,,,,,,,,"via delle azalee 19, buccinasco, 20090, milano, italy",corporation
,,astaris spa,,,,,,,,,,,,construction,,,,,,,,"via giulio vincenzo bona 65, roma, 00156, roma, italy",corporation
,,eurospin tirrenica spa,,,,,,,,,,,,retail trade,,,,,,,,"via della chiocana 3, magione, 06063, perugia, italy",corporation
,,angelini pharma italia aziende chimiche riunite angelini francesco acraf spa,,,,,,,,,,,,manufacturing,,,,,,,,"viale amelia 70, roma, 00181, roma, italy",corporation
893,0.67448366,electrade spa,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"via aristide nonis 68/a, marostica, 36063, vicenza, italy",corporation
,,cereal docks spa,,,,,,,,,,,,manufacturing,,,,,,,,"via dell'innovazione 1, camisano vicentino, 36043, vicenza, italy",corporation
,,agos-ducato spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"viale fulvio testi 280, milano, 20126, milano, italy",corporation
1509,0.67446005,prexta spa in forma abbreviata prexta spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"palazzo meucci via francesco sforza, basiglio, 20079, milano, italy",corporation
1546,0.6744495,marelli europe spa,,,,,,,,,,,,manufacturing,,,,,,,,"viale aldo borletti 61/63, corbetta, 20011, milano, italy",corporation
,,sonepar italia spa,,,,,,,,,,,,wholesale trade,,,,,,,,"riviera maestri del lavoro 24, padova, 35127, padova, italy",corporation
,,lottomatica spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via degli aldobrandeschi 300, roma, 00163, roma, italy",corporation
,,fratelli arena srl,,,,,,,,,,,,retail trade,,,,,,,,"contrada milocca snc, assoro, 94010, enna, italy",corporation
1385,0.67446965,petronas lubricants italy spa,,,,,,,,,,,,manufacturing,,,,,,,,"via santena 1, villastellone, 10029, torino, italy",corporation
,,adi energia srl,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"viale certosa 239, milano, 20151, milano, italy",corporation
,,amazon italia logistica srl,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"viale monte grappa 3/5, milano, 20124, milano, italy",corporation
1510,0.67445964,credito emiliano spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via emilia san pietro 4, reggio emilia, 42121, reggio emilia, italy",corporation
1097,0.67448294,bunge italia spa,,,,,,,,,,,,manufacturing,,,,,,,,"via baiona 203, ravenna, 48123, ravenna, italy",corporation
,,sogegross spa,,,,,,,,,,,,wholesale trade,,,,,,,,"lungotorrente secca 3/a, genova, 16163, genova, italy",corporation
1529,0.6744568,gruppo arena spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via giuseppe mazzini 36, valguarnera caropepe, 94019, enna, italy",corporation
,,eni angola spa,,,,,,,,,,,,mining,,,,,,,,"via emilia 1, san donato milanese, 20097, milano, italy",corporation
,,cambielli edilfriuli spa,,,,,,,,,,,,wholesale trade,,,,,,,,"via assano 1791, cesena, 47521, forli'-cesena, italy",corporation
,,comdata spa,,,,,,,,,,,,services,,,,,,,,"via sebastiano caboto 1, corsico, 20094, milano, italy",corporation
,,bottega veneta srl,,,,,,,,,,,,manufacturing,,,,,,,,"localita' conti maltraverso 1, montebello vicentino, 36054, vicenza, italy",corporation
1471,0.67446405,bolton food spa,,,,,,,,,,,,manufacturing,,,,,,,,"via einaudi 18/22, cermenate, 22072, como, italy",corporation
,,ferretti spa,,,,,,,,,,,,manufacturing,,,,,,,,"via giovanni ansaldo 7, forli', 47122, forli'-cesena, italy",corporation
,,dalmine spa,,,,,,,,,,,,manufacturing,,,,,,,,"piazza caduti 6 luglio 1944 1, dalmine, 24044, bergamo, italy",corporation
,,banca popolare di sondrio spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"piazza giuseppe garibaldi 16, sondrio, 23100, sondrio, italy",corporation
,,arcese holding sapa di eleuterio arcese e c,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via aldo moro 95, arco, 38062, trento, italy",corporation
,,infineum italia srl,,,,,,,,,,,,manufacturing,,,,,,,,"strada di scorrimento 2, vado ligure, 17047, savona, italy",corporation
,,smeg spa,,,,,,,,,,,,manufacturing,,,,,,,,"via leonardo da vinci 4, guastalla, 42016, reggio emilia, italy",corporation
1091,0.674483,sasol italy spa,,,,,,,,,,,,manufacturing,,,,,,,,"viale enrico forlanini 23, milano, 20134, milano, italy",corporation
,,sanpellegrino spa,,,,,,,,,,,,services,,,,,,,,"via del mulino 6, assago, 20057, milano, italy",corporation
,,retitalia spa,,,,,,,,,,,,wholesale trade,,,,,,,,"via gaspare gozzi 1/a, milano, 20129, milano, italy",corporation
,,unoenergy spa,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"corso felice cavallotti 30, sanremo, 18038, imperia, italy",corporation
,,elfin srl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"corso felice cavallotti 30, sanremo, 18038, imperia, italy",corporation
,,bticino spa,,,,,,,,,,,,manufacturing,,,,,,,,"viale luigi borri 231, varese, 21100, varese, italy",corporation
,,prysmian powerlink srl,,,,,,,,,,,,manufacturing,,,,,,,,"via chiese 6, milano, 20126, milano, italy",corporation
,,carlo colombo spa,,,,,,,,,,,,manufacturing,,,,,,,,"via regona 3, pizzighettone, 26026, cremona, italy",corporation
1462,0.67446494,lb holding spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via colombara 113, venezia, 30176, venezia, italy",corporation
,,verofin srl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"piazza giovine italia 3, milano, 20123, milano, italy",corporation
,,umana spa,,,,,,,,,,,,services,,,,,,,,"via colombara 113, venezia, 30176, venezia, italy",corporation
1550,0.67444456,gruppo ltc spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via orna 35, brendola, 36040, vicenza, italy",corporation
,,societa' italiana per condotte d'acqua spa,,,,,,,,,,,,construction,,,,,,,,"via salaria 1039, roma, 00138, roma, italy",corporation
,,arneg spa,,,,,,,,,,,,manufacturing,,,,,,,,"via venezia 58, campo san martino, 35010, padova, italy",corporation
,,rizzoli corriere della sera mediagroup spa,,,,,,,,,,,,manufacturing,,,,,,,,"via angelo rizzoli 8, milano, 20132, milano, italy",corporation
,,metinvest trametal spa,,,,,,,,,,,,manufacturing,,,,,,,,"via xii ottobre 1, genova, 16121, genova, italy",corporation
,,sarlux srl,,,,,,,,,,,,manufacturing,,,,,,,,"galleria passarella 2, milano, 20122, milano, italy",corporation
,,unicoop tirreno soc coop,,,,,,,,,,,,retail trade,,,,,,,,"strada statale s.s. aurelia km. 237 snc, piombino, 57025, livorno, italy",cooperative
,,tod's spa,,,,,,,,,,,,manufacturing,,,,,,,,"via filippo della valle 1, sant'elpidio a mare, 63811, fermo, italy",corporation
,,divi finanziaria di diego della valle & c srl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via settecamini 116, sant'elpidio a mare, 63811, fermo, italy",corporation
,,tigros spa,,,,,,,,,,,,retail trade,,,,,,,,"via del lavoro 45, solbiate arno, 21048, varese, italy",corporation
,,unigra' srl,,,,,,,,,,,,manufacturing,,,,,,,,"via gardizza 9/b, conselice, 48017, ravenna, italy",corporation
,,amissima vita spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"mura di santa chiara 1, genova, 16128, genova, italy",corporation
,,intesa sanpaolo assicura spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"corso inghilterra 3, torino, 10138, torino, italy",corporation
,,ferriera valsider spa,,,,,,,,,,,,manufacturing,,,,,,,,"via antonio salieri 36, oppeano, 37050, verona, italy",corporation
,,costantin spa,,,,,,,,,,,,retail trade,,,,,,,,"via canareggio 1823/1, borgo veneto, 35046, padova, italy",corporation
,,eurovo srl,,,,,,,,,,,,manufacturing,,,,,,,,"via mensa 3, lugo, 48022, ravenna, italy",corporation
,,prima sole components spa,,,,,,,,,,,,manufacturing,,,,,,,,"via casilina sud snc km90,200, torrice, 03020, frosi , italy",corporation
,,biesse spa,,,,,,,,,,,,manufacturing,,,,,,,,"via della meccanica 16, pesaro, 61122, pesaro e urbino, italy",corporation
,,agfa,,,,,,,,,,,,wholesale trade,,,,,,,,"via massimo gorki 69, cinisello balsamo, 20092, milano, italy",foreign company
,,bifin srl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"viale fratelli rosselli 46, pesaro, 61121, pesaro e urbino, italy",corporation
,,dolce & gabbana srl,,,,,,,,,,,,manufacturing,,,,,,,,"via carlo goldoni 10, milano, 20129, milano, italy",corporation
1146,0.6744827,dana italia srl,,,,,,,,,,,,manufacturing,,,,,,,,"localita' linfano, arco, 38062, trento, italy",corporation
,,flli martini & c spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via emilia 2614, longiano, 47020, forli'-cesena, italy",corporation
1458,0.67446536,magna powertrain italia srl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via dei ciclamini 4, modugno, 70026, bari, italy",corporation
,,sicim spa,,,,,,,,,,,,construction,,,,,,,,"via consolatico superiore 96/98, busseto, 43011, parma, italy",corporation
1382,0.6744698,nova aeg spa,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"via nelson mandela 4, vercelli, 13100, vercelli, italy",corporation
,,acegasapsamga spa,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"via del teatro 5, trieste, 34121, trieste, italy",corporation
,,siram spa,,,,,,,,,,,,construction,,,,,,,,"via anna maria mozzoni 12, milano, 20152, milano, italy",corporation
1044,0.6744832,lenovo italy srl,,,,,,,,,,,,manufacturing,,,,,,,,"via san bovio 3, segrate, 20054, milano, italy",corporation
1483,0.67446285,sace spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"piazza poli 37/42, roma, 00187, roma, italy",corporation
1325,0.6744722,itas istituto trentino alto adige per assicurazioni societa' mutua di assicurazioni,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"piazza delle donne lavoratrici 2, trento, 38121, trento, italy",cooperative
,,farvima medicinali spa,,,,,,,,,,,,wholesale trade,,,,,,,,"via napoli 220, casandrino, 80025, napoli, italy",corporation
,,italia srl,,,,,,,,,,,,manufacturing,,,,,,,,"via vitorchiano 151, roma, 00189, roma, italy",corporation
,,gnutti carlo spa,,,,,,,,,,,,manufacturing,,,,,,,,"via artigiani 2, maclodio, 25030, brescia, italy",corporation
,,progefin spa,,,,,,,,,,,,construction,,,,,,,,"via bartolomeo zucchi 1, monza, 20900, monza e brianza, italy",corporation
,,compagnia generale trattori spa,,,,,,,,,,,,wholesale trade,,,,,,,,"via padana superiore 19, vimodrone, 20055, milano, italy",corporation
,,ariston spa,,,,,,,,,,,,manufacturing,,,,,,,,"viale aristide merloni 45, fabriano, 60044, ancona, italy",corporation
,,google italy srl,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"via federico confalonieri 4, milano, 20124, milano, italy",corporation
,,sacchi giuseppe spa,,,,,,,,,,,,wholesale trade,,,,,,,,"via filippo da desio 60, desio, 20832, monza e brianza, italy",corporation
,,polynt spa,,,,,,,,,,,,manufacturing,,,,,,,,"via enrico fermi 51, scanzorosciate, 24020, bergamo, italy",corporation
,,foro delle arti srl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"piazzetta dei sapienti 1, corciano, 06073, perugia, italy",corporation
,,pro-gest spa,,,,,,,,,,,,manufacturing,,,,,,,,"via castellana 90, istrana, 31036, treviso, italy",corporation
1396,0.674469,zignago holding spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"viale ita marzotto 8, fossalta di portogruaro, 30025, venezia, italy",corporation
,,maiora srl,,,,,,,,,,,,wholesale trade,,,,,,,,"via san magno 31, corato, 70033, bari, italy",corporation
,,loro piana spa,,,,,,,,,,,,manufacturing,,,,,,,,"corso pietro rolandi 10, quarona, 13017, vercelli, italy",corporation
,,grandi salumifici italiani spa,,,,,,,,,,,,manufacturing,,,,,,,,"strada gherbella 320, modena, 41126, modena, italy",corporation
