link,rank,name,ceo,founded,revenue,country,industry
https://www.value.today/company/byd-company,168,byd company,wang chuanfu,1995,31453000,china,"consumer cyclical, automobile, bus manufacturing, trucks, manufacturing, electric vehicles, batteries"
https://www.value.today/company/audi-ag,171,audi ag,markus duesmann,1909,212870000,germany,"consumer cyclical, automobile, cars, passenger vehicles"
https://www.value.today/company/lam-research-corporation,166,lam research corporation,abhijit y talwalkar,1980,17227000,usa,"technology, semiconductors, electronics, technology hardware and instruments, processors / chips"
https://www.value.today/company/pnc-financial-services-group,164,the pnc financial services group,jim rohr,1845,19135000,usa,"financial services, banking services"
https://www.value.today/company/saudi-basic-industries-corporation-sabic-0,165,saudi basic industries corporation sabic,abdulaziz saleh aljarbou,1976,46634000,saudi arabia,"basic materials, chemicals, petrochemicals, fertilizers"
https://www.value.today/company/altria-group,171,altria group,farrell,1985,21111000,usa,"consumer defensive, tobacco products, cigarettes, beverages, alcoholic beverages, fmcg, agriculture products, consumer non durables, tobacco and cigarette"
https://www.value.today/company/snowflake,170,snowflake,frank slootman,2012,1219000,usa,"technology, cloud services, software and it"
https://www.value.today/company/deutsche-telekom-ag,169,deutsche telekom ag,frank appel,1995,119890000,germany,"communication services, telecom, mobile services, fixed line service, internet providers, television services"
https://www.value.today/company/bnp-paribas,172,bnp paribas,max jadot,1848,0,france,"financial services, banking services, asset management, wealth management, mortgage"
https://www.value.today/company/cargill,174,cargill,not found,,114700000,usa,"agriculture products, agriculture related, food products, meat / poultry / fish / chicken, trading"
https://www.value.today/company/recruit-holdings,175,recruit holdings,masumi minegishi,1960,20955000,japan,"industries, internet or mobile app based business, consulting services, technology, software and it, software products, outsourcing and staffing"
https://www.value.today/company/brookfield-asset-management,176,brookfield asset management,frank mckenna,1899,75731000,canada,"financial services, investments, property investments, asset management, consumer services"
https://www.value.today/company/general-motors-company,174,general motors company,mary barra,1908,127000000,usa,"consumer cyclical, automobile, cars, automobile parts, capital goods, passenger vehicles"
https://www.value.today/company/u.s.-bancorp,173,us bancorp,andrew cecere,1968,22721000,usa,"financial services, banking services"
https://www.value.today/company/equinor-asa,177,equinor asa,marit arnstad,1972,88744000,norway,"energy, oil and gas, petrochemicals, petroleum, natural gas generation, electricity generation, chemicals"
https://www.value.today/company/gilead-sciences,180,gilead sciences,daniel oday,1987,27305000,usa,"healthcare, biotechnology, biopharmaceutical, pharmaceutical, healthcare products, technology"
https://www.value.today/company/british-american-tobacco,178,british american tobacco,jack bowles,1902,33620000,uk,"consumer defensive, tobacco products, cigarettes, fmcg, agriculture products, consumer non durables, tobacco and cigarette"
https://www.value.today/company/daimler-ag,179,mercedec benz group ag,bernd pischetsrieder,1998,203830000,germany,"consumer cyclical, automobile, cars, trucks, commercial vehicles, passenger vehicles, electric vehicle charging station"
https://www.value.today/company/essilorluxottica,181,essilor luxottica,francesco milleri,2018,21842000,france,"healthcare, eyewear, retail, consumer goods, medical equipment"
https://www.value.today/company/bank-nova-scotia,184,bank of nova scotia,brian j porter,1832,23771000,canada,"financial services, banking services"
https://www.value.today/company/swatch-group-ag,190,swatch group ag,nayla hayek,1983,7774000,switzerland,"consumer cyclical, jewellery, watches, consumer goods, luxury goods"
https://www.value.today/company/analog-devices,183,analog devices,vincent roche,1965,7318000,usa,"technology, electronics, semiconductors, power systems, power generation"
https://www.value.today/company/moderna,188,moderna,stephane bancel,2010,18471000,usa,"healthcare, biotechnology, biopharmaceutical"
https://www.value.today/company/tjx-companies,182,the tjx companies,ernie herrman,1987,48549000,usa,"consumer cyclical, retail, clothing, readymade clothing, footwear, beauty and personal care, home & furniture, jewellery, consumer services, apparels and accessories, textile, fmcg"
https://www.value.today/company/canadian-national-railway-company,186,canadian national railway company,robert pace,1918,11564000,canada,"industries, transportation, freight transport, rail transport, railway"
https://www.value.today/company/truist-financial-corporation,187,truist financial corporation,william h bill rogers jr,1872,22259000,usa,"financial services, banking services, insurance, mortgage"
https://www.value.today/company/tokyo-electron,185,tokyo electron limited,tetsuo tsuneishi,1963,14622000,japan,"technology, semiconductors, electronics, technology hardware and instruments"
https://www.value.today/company/chubb,189,chubb,evan g greenberg,1985,40963000,switzerland,"financial services, insurance"
https://www.value.today/company/pricewaterhousecoopers,193,pricewaterhousecoopers,sanjeev krishan,,43000000,uk,"professional services, consulting services, business services, accounting and auditing"
https://www.value.today/company/lair-liquide,195,air liquide,francois jackow,1902,25714000,france,"basic materials, chemicals, gas supply, engineering products, engineering services"
https://www.value.today/company/midea-group,191,midea group,fang hongbo,1968,49966000,china,"technology, electrical products, refrigerators, electronics, home furnishing"
https://www.value.today/company/compagnie-financiere-richemont-sa,194,compagnie financiere richemont sa,jerome lambert,1988,19915000,switzerland,"consumer cyclical, luxury goods, watches, leather products, clothing, readymade clothing, pens & stationery, consumer goods, fashion and luxury goods"
https://www.value.today/company/csx-corporation,198,csx corporation,michael j ward,1980,12522000,usa,"industries, rail transport, real estate, transportation, railway"
https://www.value.today/company/allergan,200,allergan,brenton l saunders,2013,16079999,ireland,"healthcare, pharmaceutical, healthcare products, biotechnology, technology"
https://www.value.today/company/crown-castle-international-corporation,196,crown castle international corporation,landis martin,1994,6340000,usa,"real estate, infrastructure, cell towers infrastructure, consumer services, property investments"
https://www.value.today/company/blackstone-group,199,blackstone group,stephen a schwarzman,1985,22577000,usa,"financial services, investments, asset management"
https://www.value.today/company/sberbank-russia,197,sberbank of russia,sergey ignatiev,1991,0,russia,"financial services, banking services, asset management, wealth management, securities, credit cards, insurance"
